Date,Alibaba,JD.com,NetEase,Baidu,Bilibili,Li Auto,XPeng,NIO,Trip.com,Yum China,Weibo,BeiGene,Zai Lab,Autohome,New Oriental Ed.,ZTO Express,Baozun,Lufax,Tuya,Miniso,Kanzhun (BOSS),Qifu Technology,H World (Huazhu),Hutchmed,GigaCloud
2018-10-02,,,,,,,,,,,,1336.2195610378403,,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,1324.1150064468384,,,,,,,,,,,,,
2018-10-04,,,,,,,,,,,,1258.688358271087,,,,,,,,,,,,,
2018-10-05,,,,,,,,,,,,1174.7982418577958,,,,,,,,,,,,,
2018-10-08,,,,,,,,,,,,1148.6805518287292,,,,,,,,,,,,,
2018-10-09,,,,,,,,,,,,1113.5030966997147,,,,,,,,,,,,,
2018-10-10,,,,,,,,,,,,1020.1827409792168,,,,,,,,,,,,,
2018-10-11,,,,,,,,,,,,990.0987512424545,,,,,,,,,,,,,
2018-10-12,,,,,,,,,,,,993.7406317283021,,,,,,,,,,,,,
2018-10-15,,,,,,,,,,,,989.3532748715515,,,,,,,,,,,,,
2018-10-16,,,,,,,,,,,,992.616173961258,,,,,,,,,,,,,
2018-10-18,,,,,,,,,,,,972.8983227176286,,,,,,,,,,,,,
2018-10-19,,,,,,,,,,,,977.7370627712553,,,,,,,,,,,,,
2018-10-22,,,,,,,,,,,,920.7216620054169,,,,,,,,,,,,,
2018-10-23,,,,,,,,,,,,916.0806041300966,,,,,,,,,,,,,
2018-10-24,,,,,,,,,,,,862.6665707677384,,,,,,,,,,,,,
2018-10-25,,,,,,,,,,,,892.1818827409516,,,,,,,,,,,,,
2018-10-26,,,,,,,,,,,,891.3296364883427,,,,,,,,,,,,,
2018-10-29,,,,,,,,,,,,838.9690975826488,,,,,,,,,,,,,
2018-10-30,,,,,,,,,,,,868.1859653178253,,,,,,,,,,,,,
2018-10-31,,,,,,,,,,,,987.9237462154997,,,,,,,,,,,,,
2018-11-01,,,,,,,,,,,,1020.2021649080707,,,,,,,,,,,,,
2018-11-02,,,,,,,,,,,,991.0262880325317,,,,,,,,,,,,,
2018-11-05,,,,,,,,,,,,993.116185056424,,,,,,,,,,,,,
2018-11-06,,,,,,,,,,,,976.2837482276154,,,,,,,,,,,,,
2018-11-07,,,,,,,,,,,,967.2477716827161,,,,,,,,,,,,,
2018-11-08,,,,,,,,,,,,989.7952118541871,,,,,,,,,,,,,
2018-11-09,,,,,,,,,,,,949.1692334413528,,,,,,,,,,,,,
2018-11-12,,,,,,,,,,,,866.5895532430877,,,,,,,,,,,,,
2018-11-13,,,,,,,,,,,,898.8026224205096,,,,,,,,,,,,,
2018-11-14,,,,,,,,,,,,972.8203173011934,,,,,,,,,,,,,
2018-11-15,,,,,,,,,,,,994.4988899230957,,,,,,,,,,,,,
2018-11-16,,,,,,,,,,,,994.6402751029564,,,,,,,,,,,,,
2018-11-19,,,,,,,,,,,,973.4976799092328,,,,,,,,,,,,,
2018-11-20,,,,,,,,,,,,985.3542946948364,,,,,,,,,,,,,
2018-11-21,,,,,,,,,,,,1013.3507693106076,,,,,,,,,,,,,
2018-11-23,,,,,,,,,,,,1066.6298801638186,,,,,,,,,,,,,
2018-11-26,,,,,,,,,,,,1110.2389432323762,,,,,,,,,,,,,
2018-11-27,,,,,,,,,,,,1141.7481894034427,,,,,,,,,,,,,
2018-11-28,,,,,,,,,,,,1170.110091567527,,,,,,,,,,,,,
2018-11-29,,,,,,,,,,,,1126.059793469467,,,,,,,,,,,,,
2018-11-30,,,,,,,,,,,,1199.129470822052,,,,,,,,,,,,,
2018-12-03,,,,,,,,,,,,1179.602857428894,,,,,,,,,,,,,
2018-12-04,,,,,,,,,,,,1150.2761961320502,,,,,,,,,,,,,
2018-12-06,,,,,,,,,,,,1091.004574338731,,,,,,,,,,,,,
2018-12-07,,,,,,,,,,,,1074.6191309723363,,,,,,,,,,,,,
2018-12-10,,,,,,,,,,,,1065.7897626898193,,,,,,,,,,,,,
2018-12-11,,,,,,,,,,,,1069.0705184738326,,,,,,,,,,,,,
2018-12-12,,,,,,,,,,,,1109.0604735207962,,,,,,,,,,,,,
2018-12-13,,,,,,,,,,,,1026.994716487854,,,,,,,,,,,,,
2018-12-14,,,,,,,,,,,,1045.7165758615884,,,,,,,,,,,,,
2018-12-17,,,,,,,,,,,,1042.5800645461422,,,,,,,,,,,,,
2018-12-18,,,,,,,,,,,,1038.6602659523778,,,,,,,,,,,,,
2018-12-19,,,,,,,,,,,,1046.9930038455277,,,,,,,,,,,,,
2018-12-20,,,,,,,,,,,,1002.0346041157827,,,,,,,,,,,,,
2018-12-21,,,,,,,,,,,,974.64573097229,,,,,,,,,,,,,
2018-12-24,,,,,,,,,,,,960.0553791300044,,,,,,,,,,,,,
2018-12-27,,,,,,,,,,,,1079.1863518273167,,,,,,,,,,,,,
2018-12-28,,,,,,,,,,,,1072.2204852909854,,,,,,,,,,,,,
